time,value,delta
1670554816,73,117046
1670554819,73,117002
1670554821,73,116958
1670554822,73,116912
1670554825,73,116869
1670554827,73,116824
1670554849,73,116800
1670554853,73,116757
1670554855,73,116713
1670554879,73,116690
1670554886,73,116651
1670554888,73,116606
1670554909,73,116581
1670554918,73,116543
1670554921,73,116500
1670554939,73,116471
1670554969,73,116455
1670554985,73,116424
1670554996,73,116389
1670554997,73,116343
1670554999,73,116299
1670555004,73,116258
1670555006,73,116213
1670555008,73,116169
1670555010,73,116124
1670555012,73,116080
1670555014,73,116035
1670555021,73,115996
1670555022,73,115950
1670555029,73,115911
1670555059,73,115894
1670555089,73,115878
1670555090,73,115832
1670555094,73,115790
1670555102,73,115751
1670555103,73,115706
1670555119,73,115675
1670555120,73,115630
1670555124,73,115587
1670555126,73,115543
1670555128,73,115498
1670555129,73,115453
1670555144,73,115421
1670555146,73,115377
1670555150,73,115334
1670555155,73,115293
1670555180,76,115271
1670555181,76,115226
1670555184,76,115182
1670555192,76,115144
1670555193,76,115098
1670555195,76,115054
1670555197,76,115009
1670555200,76,114966
1670555234,92,114953
1670555235,92,114908
1670555248,100,114874
1670555267,100,114847
1670555277,100,114810
1670555293,100,114780
1670555294,100,114735
1670555319,100,114713
1670555321,100,114669
1670555325,100,114626
1670555353,100,114608
1670555355,100,114563
1670555373,80,114535
1670555380,80,114495
1670555393,80,114462
1670555395,80,114417
1670555480,76,114456
1670555481,76,114410
1670555495,76,114378
1670555499,88,114335
1670555510,88,114300
1670555511,88,114254
1670555541,69,114238
1670555550,69,114200
1670555554,69,114158
1670555558,69,114115
1670555564,69,114075
1670555565,69,114029
1670555594,57,114012
1670555596,57,113967
1670555618,57,113943
1670555626,80,113904
1670555630,80,113862
1670555639,80,113824
1670555640,80,113779
1670555662,100,113754
1670555664,100,113710
1670555666,100,113665
1670555673,100,113626
1670555676,100,113582
1670555703,100,113563
1670555704,100,113517
1670555715,76,113482
1670555718,76,113438
1670555727,76,113401
1670555757,80,113385
1670555778,80,113359
1670555787,80,113322
1670555788,80,113276
1670555794,80,113236
1670555795,80,113190
1670555805,80,113154
1670555808,80,113110
1670555813,80,113069
1670555814,80,113023
1670555817,80,112980
1670555820,80,112936
1670555836,80,112906
1670555843,80,112866
1670555845,80,112822
1670555847,80,112777
1670555862,80,112746
1670555864,80,112701
1670555866,80,112657
1670555869,76,112613
1670555871,76,112569
1670555872,76,112523
1670555876,76,112481
1670555877,76,112435
1670555879,76,112391
1670555881,76,112346
1670555895,76,112314
1670555896,76,112268
1670555901,76,112227
1670555903,76,112182
1670555907,76,112140
1670555910,76,112096
1670555911,76,112051
1670555913,76,112006
1670555915,76,111962
1670555922,76,111922
1670555930,76,111884
1670555935,92,111842
1670555942,92,111803
1670555955,92,111770
1670555957,92,111725
1670555975,100,111697
1670555982,100,111657
1670555984,100,111613
1670556004,100,111586
1670556006,100,111542
1670556015,100,111504
1670556017,100,111460
1670556018,100,111414
1670556023,100,111373
1670556030,100,111333
1670556040,100,111297
1670556042,100,111252
1670556044,100,111208
1670556047,100,111164
1670556049,100,111120
1670556053,100,111077
1670556056,100,111034
1670556061,100,110992
1670556084,100,110969
1670556085,100,110923
1670556126,100,110918
1670556176,100,110921
1670556212,100,110911
1670556213,100,110865
1670556234,100,110840
1670556235,100,110794
1670556273,96,110786
1670556275,96,110741
1670556298,96,110718
1670556299,96,110672
1670556320,100,110647
1670556330,100,110610
1670556335,84,110569
1670556337,84,110524
1670556339,84,110480
1670556343,84,110437
1670556346,84,110394
1670556348,84,110350
1670556350,84,110305
1670556367,73,110276
1670556379,73,110241
1670556380,73,110196
1670556401,73,110170
1670556411,73,110134
1670556413,73,110089
1670556448,100,110078
1670556450,100,110033
1670556487,84,110024
1670556499,88,109989
1670556517,88,109961
1670556586,92,109983
1670556588,92,109939
1670556605,92,109909
1670556618,76,109876
1670556619,76,109830
1670556645,80,109810
1670556649,80,109767
1670556652,80,109724
1670556679,76,109704
1670556681,76,109660
1670556687,76,109619
1670556699,76,109585
1670556708,76,109547
1670556710,76,109503
1670556722,76,109468
1670556724,76,109424
1670556857,76,109510
1670556894,84,109501
1670556896,84,109456
1670556920,84,109434
1670556921,84,109388
1670556932,100,109353
1670556938,100,109312
1670556942,100,109270
1670556944,100,109226
1670556950,100,109185
1670556956,88,109145
1670556968,88,109110
1670556977,88,109073
1670556980,88,109029
1670556988,61,108991
1670556993,61,108949
1670556994,61,108904
1670557006,61,108869
1670557008,61,108825
1670557019,65,108789
1670557027,65,108751
1670557188,69,108865
1670557194,69,108825
1670557195,69,108779
1670557197,69,108735
1670557197,69,108688
1670557220,69,108665
1670557221,69,108619
1670557234,69,108586
1670557235,69,108540
1670557247,69,108506
1670557368,69,108580
1670557416,69,108582
1670557538,69,108657
1670557596,69,108669
1670557708,69,108734
1670557776,69,108756
1670557878,69,108811
1670557956,69,108843
1670558049,69,108889
1670558136,69,108930
1670558218,69,108965
1670558316,69,109017
1670558388,69,109042
1670558497,69,109105
1670558558,69,109119
1670558677,69,109192
1670558728,69,109197
1670558857,69,109279
1670558898,69,109274
1670559037,69,109366
1670559068,69,109351
1670559217,69,109453
1670559239,69,109429
1670559397,69,109540
1670559410,69,109507
1670559577,69,109627
1670559580,69,109584
1670559751,69,109708
1670559757,69,109668
1670559920,69,109784
1670559937,69,109755
1670560090,69,109861
1670560117,69,109842
1670560260,69,109938
1670560297,69,109929
1670560430,69,110015
1670560477,69,110016
1670560601,69,110093
1670560657,69,110103
1670560771,69,110170
1670560837,69,110190
1670560941,69,110247
1670561017,69,110277
1670561110,69,110323
1670561198,69,110365
1670561280,69,110400
1670561378,69,110452
1670561450,69,110477
1670561558,69,110539
1670561620,69,110554
1670561738,69,110626
1670561791,69,110632
1670561918,69,110713
1670561961,69,110709
1670562098,69,110800
1670562131,69,110787
1670562278,69,110887
1670562301,69,110864
1670562458,69,110974
1670562470,69,110940
1670562638,69,111061
1670562640,69,111017
1670562811,69,111141
1670562818,69,111102
1670562982,69,111219
1670562998,73,111189
1670563152,73,111296
1670563178,73,111276
1670563322,73,111373
1670563358,73,111363
1670563492,73,111450
1670563538,73,111450
1670563662,73,111527
1670563718,73,111537
1670563831,73,111603
1670563898,73,111624
1670564001,73,111680
1670564079,73,111712
1670564172,73,111758
1670564259,73,111799
1670564342,73,111835
1670564439,73,111886
1670564512,73,111912
1670564619,73,111973
1670564682,73,111989
1670564799,73,112060
1670564852,73,112066
1670564979,73,112147
1670565022,73,112143
1670565159,73,112234
1670565191,73,112219
1670565339,73,112321
1670565362,73,112297
1670565519,73,112408
1670565532,73,112375
1670565699,73,112495
1670565702,73,112452
1670565873,73,112576
1670565879,73,112536
1670566043,73,112653
1670566059,73,112623
1670566213,73,112730
1670566239,73,112710
1670566383,73,112807
1670566419,73,112797
1670566553,73,112884
1670566599,73,112884
1670566723,73,112961
1670566780,73,112972
1670566893,73,113038
1670566960,73,113059
1670567063,73,113115
1670567140,76,113146
1670567233,76,113192
1670567320,73,113233
1670567403,73,113269
1670567500,80,113320
1670567573,80,113346
1670567680,84,113407
1670567743,84,113423
1670567860,84,113494
1670567913,84,113500
1670568040,76,113581
1670568083,76,113577
1670568220,76,113668
1670568253,76,113654
1670568400,65,113755
1670568423,65,113731
1670568580,65,113842
1670568593,65,113808
1670568760,65,113929
1670568763,65,113885
1670568934,65,114010
1670568940,65,113970
1670569105,65,114088
1670569120,65,114057
1670569274,65,114164
1670569301,73,114145
1670569444,73,114241
1670569480,73,114231
1670569614,73,114318
1670569661,65,114319
1670569784,65,114395
1670569841,65,114406
1670569954,65,114472
1670570021,65,114493
1670570124,65,114549
1670570201,65,114580
1670570295,65,114627
1670570381,65,114667
1670570465,65,114704
1670570561,73,114754
1670570634,73,114780
1670570741,69,114841
1670570804,69,114857
1670570921,69,114928
1670570974,69,114934
1670571101,69,115015
1670571144,69,115011
1670571281,73,115102
1670571315,73,115089
1670571461,69,115189
1670571485,69,115166
1670571641,73,115276
1670571655,73,115243
1670571821,73,115363
1670571824,73,115319
1670571994,73,115443
1670572002,73,115404
1670572042,73,115398
1670572043,73,115352
1670572044,73,115307
1670572048,73,115265
1670572076,69,115246
1670572079,69,115203
1670572085,69,115162
1670572091,69,115122
1670572095,69,115079
1670572102,61,115040
1670572144,61,115035
1670572150,65,114995
1670572153,65,114951
1670572180,65,114932
1670572198,65,114903
1670572225,65,114884
1670572225,65,114837
1670572256,88,114822
1670572287,92,114806
1670572301,92,114774
1670572315,92,114741
1670572323,92,114703
1670572345,88,114678
1670572375,96,114662
1670572405,92,114645
1670572417,92,114611
1670572440,92,114587
1670572442,92,114543
1670572452,92,114506
1670572454,92,114462
1670572460,84,114421
1670572465,84,114380
1670572469,84,114337
1670572480,84,114302
1670572482,84,114257
1670572493,84,114222
1670572522,100,114204
1670572524,100,114160
1670572564,100,114153
1670572566,100,114109
1670572583,100,114079
1670572613,84,114063
1670572615,84,114019
1670572633,84,113990
1670572635,84,113946
1670572639,84,113903
1670572646,88,113864
1670572662,88,113833
1670572667,88,113792
1670572668,88,113746
1670572698,92,113730
1670572706,84,113691
1670572728,84,113667
1670572759,84,113651
1670572760,84,113606
1670572769,84,113568
1670572772,84,113525
1670572823,76,113529
1670572832,76,113492
1670572842,69,113455
1670572854,69,113421
1670572884,76,113404
1670572910,80,113384
1670572918,80,113345
1670572920,80,113301
1670572940,80,113274
1670572942,80,113230
1670572946,80,113187
1670572953,65,113148
1670572955,65,113103
1670572965,65,113067
1670572966,65,113021
1670572974,65,112983
1670572977,65,112939
1670573002,65,112918
1670573063,96,112932
1670573064,96,112887
1670573083,100,112859
1670573094,100,112824
1670573095,100,112778
1670573141,100,112778
1670573142,100,112733
1670573168,100,112712
1670573169,100,112667
1670573172,100,112623
1670573180,100,112585
1670573182,100,112540
1670573192,100,112504
1670573223,84,112488
1670573238,80,112457
1670573251,80,112423
1670573254,80,112380
1670573264,80,112343
1670573269,80,112302
1670573284,80,112270
1670573314,80,112254
1670573319,80,112212
1670573324,80,112171
1670573326,80,112126
1670573343,80,112097
1670573344,80,112051
1670573374,80,112035
1670573404,80,112018
1670573406,80,111974
1670573407,80,111928
1670573422,80,111897
1670573434,80,111862
1670573441,80,111823
1670573464,80,111799
1670573494,80,111783
1670573502,80,111744
1670573513,80,111709
1670573518,80,111667
1670573524,80,111627
1670573531,80,111587
1670573554,80,111564
1670573568,80,111531
1670573584,80,111501
1670573614,80,111484
1670573644,80,111468
1670573674,80,111452
1670573683,80,111414
1670573704,80,111389
1670573734,80,111372
1670573764,80,111356
1670573794,80,111339
1670573824,80,111323
1670573854,80,111306
1670573854,80,111260
1670573884,80,111243
1670573914,80,111227
1670573938,80,111204
1670573988,92,111208
1670573989,92,111162
1670573994,92,111121
1670574001,92,111081
1670574024,92,111058
1670574040,80,111027
1670574043,100,110984
1670574052,100,110946
1670574055,100,110903
1670574108,100,110909
1670574109,100,110864
1670574129,100,110837
1670574139,84,110801
1670574140,84,110755
1670574170,84,110739
1670574189,84,110711
1670574192,84,110668
1670574194,84,110623
1670574196,88,110579
1670574217,88,110553
1670574218,88,110508
1670574219,88,110462
1670574227,76,110424
1670574229,76,110379
1670574240,76,110344
1670574241,76,110298
1670574265,84,110276
1670574266,84,110231
1670574290,84,110208
1670574292,84,110164
1670574294,84,110119
1670574298,84,110077
1670574304,84,110036
1670574306,84,109992
1670574331,73,109970
1670574335,73,109928
1670574343,73,109889
1670574355,80,109855
1670574363,80,109816
1670574373,80,109780
1670574385,80,109745
1670574386,80,109700
1670574389,80,109656
1670574394,80,109615
1670574415,80,109589
1670574434,80,109562
1670574435,80,109516
1670574445,73,109480
1670574447,73,109435
1670574464,73,109406
1670574467,73,109362
1670574469,73,109318
1670574475,73,109277
1670574477,84,109233
1670574479,84,109188
1670574486,84,109149
1670574487,84,109103
1670574505,84,109075
1670574509,73,109032
1670574511,73,108988
1670574534,73,108964
1670574535,73,108919
1670574536,73,108873
1670574541,69,108832
1670574554,69,108798
1670574557,69,108755
1670574562,69,108714
1670574565,69,108670
1670574566,69,108625
1670574590,84,108602
1670574592,84,108558
1670574596,84,108515
1670574599,84,108472
1670574613,76,108439
1670574615,76,108395
1670574619,76,108352
1670574626,76,108313
1670574635,100,108275
1670574638,100,108232
1670574646,100,108193
1670574650,100,108151
1670574672,69,108126
1670574675,69,108083
1670574691,69,108052
1670574696,84,108011
1670574704,84,107972
1670574743,88,107965
1670574745,88,107920
1670574753,88,107882
1670574757,84,107839
1670574777,84,107813
1670574778,84,107767
1670574785,84,107728
1670574786,84,107682
1670574790,92,107640
1670574843,76,107646
1670574845,76,107602
1670574863,73,107573
1670574869,73,107533
1670574871,73,107488
1670574874,73,107445
1670574874,73,107398
1670574882,84,107360
1670574883,84,107314
1670574924,80,107309
1670574945,100,107284
1670574953,100,107245
1670574954,100,107200
1670574984,100,107183
1670575014,100,107167
1670575025,100,107131
1670575042,100,107102
1670575043,100,107056
1670575046,100,107013
1670575057,100,106977
1670575058,100,106932
1670575086,96,106913
1670575087,96,106868
1670575091,96,106825
1670575097,96,106785
1670575099,96,106740
1670575102,100,106697
1670575112,100,106660
1670575113,100,106615
1670575144,100,106599
1670575158,100,106567
1670575171,100,106533
1670575174,100,106490
1670575176,100,106445
1670575191,100,106414
1670575216,100,106392
1670575245,88,106375
1670575246,88,106329
1670575250,88,106287
1670575258,84,106248
1670575289,84,106233
1670575314,84,106211
1670575319,80,106170
1670575349,84,106153
1670575379,84,106137
1670575386,84,106097
1670575396,80,106061
1670575397,80,106015
1670575409,80,105981
1670575410,80,105936
1670575439,84,105918
1670575469,84,105902
1670575499,84,105885
1670575526,80,105866
1670575531,80,105824
1670575532,80,105779
1670575556,80,105756
1670575561,84,105715
1670575562,84,105669
1670575578,76,105639
1670575590,76,105604
1670575591,76,105559
1670575621,80,105542
1670575625,80,105500
1670575639,76,105467
1670575641,76,105423
1670575651,76,105386
1670575655,76,105344
1670575657,76,105299
1670575660,69,105256
1670575663,69,105212
1670575667,69,105170
1670575681,69,105137
1670575709,73,105119
1670575711,73,105074
1670575714,73,105031
1670575725,73,104995
1670575729,84,104953
1670575730,84,104907
1670575741,84,104872
1670575771,76,104855
1670575774,76,104812
1670575775,76,104766
1670575791,100,104736
1670575792,100,104690
1670575801,100,104653
