generation_time,C.NTP.offset,Difference
1407241372062.0,714.0,-1623.0
1407241372066.0,1378.0,-1640.0
1407241372105.0,6683.0,-1622.0
1407241372107.0,105.0,-1641.0
1407241372118.0,50413.0,-1650.0
1407241372123.0,-23434.0,-1666.0
1407241372156.0,-70798.0,-1654.0
1407241372190.0,1124.0,-1640.0
1407241372199.0,-890.0,-1652.0
1407241372244.0,-65610.0,-1628.0
1407241372259.0,714.0,-1634.0
1407241372306.0,6683.0,-1607.0
1407241372309.0,105.0,-1625.0
1407241372321.0,50413.0,-1634.0
1407241372362.0,-23434.0,-1613.0
1407241372393.0,1378.0,-1603.0
1407241372414.0,-70798.0,-1603.0
1407241372433.0,-890.0,-1605.0
1407241372460.0,714.0,-1598.0
1407241372505.0,-65610.0,-1574.0
1407241372510.0,1124.0,-1590.0
1407241372524.0,6683.0,-1596.0
1407241372555.0,1378.0,-1586.0
1407241372575.0,50413.0,-1587.0
1407241372595.0,105.0,-1588.0
1407241372598.0,-23434.0,-1605.0
1407241372616.0,-70798.0,-1608.0
1407241372636.0,-890.0,-1609.0
1407241372657.0,-65610.0,-1608.0
1407241372685.0,714.0,-1601.0
1407241372705.0,1124.0,-1602.0
1407241372710.0,6683.0,-1618.0
1407241372727.0,50413.0,-1621.0
1407241372753.0,1378.0,-1616.0
1407241372792.0,105.0,-1598.0
1407241372798.0,-23434.0,-1612.0
1407241372818.0,1124.0,-1613.0
1407241372836.0,-70798.0,-1616.0
1407241372864.0,-65610.0,-1609.0
1407241372905.0,714.0,-1588.0
1407241372908.0,-890.0,-1606.0
1407241372914.0,1378.0,-1621.0
1407241372957.0,6683.0,-1598.0
1407241372996.0,50413.0,-1580.0
1407241373001.0,-23434.0,-1596.0
1407241373026.0,105.0,-1592.0
1407241373055.0,-70798.0,-1583.0
1407241373057.0,1124.0,-1602.0
1407241373105.0,-890.0,-1575.0
1407241373108.0,-65610.0,-1592.0
1407241373117.0,714.0,-1604.0
1407241373165.0,6683.0,-1577.0
1407241373182.0,50413.0,-1581.0
1407241373188.0,-23434.0,-1595.0
1407241373215.0,1378.0,-1589.0
1407241373226.0,-70798.0,-1599.0
1407241373237.0,105.0,-1608.0
1407241373285.0,1124.0,-1581.0
1407241373305.0,-890.0,-1582.0
1407241373308.0,714.0,-1600.0
1407241373320.0,-65610.0,-1608.0
1407241373339.0,1378.0,-1610.0
1407241373360.0,6683.0,-1610.0
1407241373391.0,50413.0,-1599.0
1407241373393.0,105.0,-1618.0
1407241373426.0,-23434.0,-1606.0
1407241373457.0,1124.0,-1596.0
1407241373460.0,-70798.0,-1613.0
1407241373484.0,-890.0,-1610.0
1407241373506.0,714.0,-1609.0
1407241373522.0,-65610.0,-1613.0
1407241373526.0,6683.0,-1630.0
1407241373557.0,50413.0,-1620.0
1407241373592.0,1378.0,-1605.0
1407241373594.0,105.0,-1624.0
1407241373619.0,-23434.0,-1620.0
1407241373646.0,1124.0,-1614.0
1407241373655.0,-70798.0,-1625.0
1407241373705.0,714.0,-1596.0
1407241373707.0,-890.0,-1615.0
1407241373714.0,-65610.0,-1628.0
1407241373725.0,6683.0,-1638.0
1407241373781.0,50413.0,-1603.0
1407241373797.0,105.0,-1608.0
1407241373801.0,-23434.0,-1624.0
1407241373825.0,-70798.0,-1621.0
1407241373836.0,1378.0,-1631.0
1407241373855.0,1124.0,-1632.0
1407241373905.0,714.0,-1603.0
1407241373908.0,-65610.0,-1621.0
1407241373928.0,-890.0,-1622.0
1407241373941.0,6683.0,-1629.0
1407241373960.0,1378.0,-1631.0
1407241373998.0,50413.0,-1614.0
1407241373999.0,105.0,-1633.0
1407241374028.0,-70798.0,-1625.0
1407241374033.0,714.0,-1641.0
1407241374036.0,-23434.0,-1659.0
1407241374105.0,1124.0,-1610.0
1407241374108.0,-890.0,-1628.0
1407241374115.0,-65610.0,-1642.0
1407241374129.0,6683.0,-1648.0
1407241374153.0,50413.0,-1645.0
1407241374192.0,1378.0,-1627.0
1407241374202.0,105.0,-1638.0
1407241374240.0,-23434.0,-1620.0
1407241374245.0,-70798.0,-1636.0
1407241374277.0,1124.0,-1625.0
1407241374281.0,-65610.0,-1641.0
1407241374305.0,-890.0,-1638.0
1407241374310.0,1378.0,-1654.0
1407241374318.0,714.0,-1667.0
1407241374380.0,6683.0,-1625.0
1407241374389.0,-23434.0,-1637.0
1407241374394.0,50413.0,-1653.0
1407241374416.0,105.0,-1651.0
1407241374449.0,-70798.0,-1639.0
1407241374482.0,-65610.0,-1627.0
1407241374484.0,-890.0,-1646.0
1407241374506.0,1124.0,-1644.0
1407241374521.0,714.0,-1650.0
1407241374560.0,6683.0,-1632.0
1407241374591.0,50413.0,-1621.0
1407241374592.0,105.0,-1641.0
1407241374634.0,-23434.0,-1620.0
1407241374636.0,1378.0,-1639.0
1407241374655.0,-70798.0,-1640.0
1407241374706.0,714.0,-1610.0
1407241374708.0,-890.0,-1629.0
1407241374724.0,1124.0,-1633.0
1407241374756.0,6683.0,-1622.0
1407241374783.0,50413.0,-1616.0
1407241374794.0,-23434.0,-1626.0
1407241374795.0,1378.0,-1645.0
1407241374831.0,105.0,-1630.0
1407241374843.0,-65610.0,-1639.0
1407241374855.0,-70798.0,-1647.0
1407241374905.0,714.0,-1618.0
1407241374910.0,1124.0,-1634.0
1407241374927.0,-65610.0,-1638.0
1407241374941.0,1378.0,-1644.0
1407241374983.0,-890.0,-1623.0
1407241374994.0,50413.0,-1633.0
1407241374998.0,-23434.0,-1649.0
1407241375017.0,-70798.0,-1651.0
1407241375032.0,105.0,-1657.0
1407241375057.0,-890.0,-1653.0
1407241375106.0,-65610.0,-1624.0
1407241375109.0,1378.0,-1642.0
1407241375114.0,714.0,-1658.0
1407241375126.0,1124.0,-1666.0
1407241375158.0,50413.0,-1655.0
1407241375196.0,-23434.0,-1638.0
1407241375201.0,105.0,-1653.0
1407241375232.0,-70798.0,-1643.0
1407241375233.0,-890.0,-1663.0
1407241375263.0,-65610.0,-1654.0
1407241375288.0,714.0,-1649.0
1407241375305.0,1124.0,-1653.0
1407241375307.0,50413.0,-1672.0
1407241375317.0,-23434.0,-1682.0
1407241375360.0,6683.0,-1660.0
1407241375388.0,105.0,-1653.0
1407241375406.0,6683.0,-1656.0
1407241375422.0,-70798.0,-1660.0
1407241375433.0,1124.0,-1670.0
1407241375457.0,1378.0,-1667.0
1407241375505.0,-890.0,-1639.0
1407241375511.0,714.0,-1654.0
1407241375519.0,-65610.0,-1667.0
1407241375527.0,6683.0,-1680.0
1407241375582.0,50413.0,-1645.0
1407241375591.0,1378.0,-1657.0
1407241375619.0,6683.0,-1650.0
1407241375660.0,1124.0,-1629.0
1407241375667.0,-23434.0,-1643.0
1407241375705.0,-70798.0,-1626.0
1407241375710.0,105.0,-1642.0
1407241375713.0,-65610.0,-1659.0
1407241375722.0,-890.0,-1671.0
1407241375757.0,714.0,-1657.0
1407241375793.0,6683.0,-1641.0
1407241375828.0,1378.0,-1627.0
1407241375857.0,50413.0,-1619.0
1407241375868.0,1124.0,-1629.0
1407241375881.0,-23434.0,-1636.0
1407241375905.0,-70798.0,-1633.0
1407241375911.0,105.0,-1648.0
1407241375925.0,-65610.0,-1654.0
1407241375958.0,-890.0,-1642.0
1407241375996.0,714.0,-1625.0
1407241376004.0,1378.0,-1638.0
1407241376029.0,6683.0,-1633.0
1407241376057.0,50413.0,-1626.0
1407241376063.0,105.0,-1641.0
1407241376105.0,-23434.0,-1619.0
1407241376108.0,-70798.0,-1637.0
1407241376128.0,1124.0,-1638.0
1407241376160.0,-65610.0,-1627.0
1407241376178.0,-890.0,-1629.0
1407241376199.0,714.0,-1629.0
1407241376200.0,6683.0,-1649.0
1407241376231.0,-23434.0,-1638.0
1407241376236.0,105.0,-1654.0
1407241376237.0,50413.0,-1674.0
1407241376305.0,1378.0,-1627.0
1407241376308.0,-70798.0,-1644.0
1407241376315.0,1124.0,-1658.0
1407241376354.0,-65610.0,-1640.0
1407241376356.0,714.0,-1658.0
1407241376393.0,-890.0,-1642.0
1407241376402.0,6683.0,-1654.0
1407241376426.0,50413.0,-1651.0
1407241376436.0,105.0,-1661.0
1407241376464.0,1378.0,-1654.0
1407241376493.0,-23434.0,-1646.0
1407241376505.0,1124.0,-1654.0
1407241376510.0,-65610.0,-1670.0
1407241376518.0,-70798.0,-1683.0
1407241376558.0,-890.0,-1664.0
1407241376589.0,714.0,-1653.0
1407241376592.0,1378.0,-1671.0
1407241376640.0,6683.0,-1644.0
1407241376647.0,50413.0,-1657.0
1407241376662.0,105.0,-1663.0
1407241376677.0,-23434.0,-1669.0
1407241376705.0,-70798.0,-1662.0
1407241376721.0,1124.0,-1666.0
1407241376726.0,-890.0,-1682.0
1407241376788.0,714.0,-1641.0
1407241376792.0,1378.0,-1657.0
1407241376793.0,-65610.0,-1677.0
1407241376816.0,6683.0,-1675.0
1407241376858.0,105.0,-1653.0
1407241376865.0,50413.0,-1667.0
1407241376905.0,-23434.0,-1648.0
1407241376907.0,-70798.0,-1667.0
1407241376923.0,1124.0,-1671.0
1407241376958.0,-65610.0,-1657.0
1407241376975.0,-890.0,-1661.0
1407241376995.0,714.0,-1661.0
1407241377004.0,6683.0,-1673.0
1407241377025.0,50413.0,-1673.0
1407241377036.0,105.0,-1683.0
1407241377059.0,-23434.0,-1680.0
1407241377107.0,1124.0,-1653.0
1407241377109.0,-70798.0,-1672.0
1407241377126.0,1378.0,-1675.0
1407241377156.0,-890.0,-1666.0
1407241377195.0,-65610.0,-1648.0
1407241377197.0,714.0,-1667.0
1407241377225.0,6683.0,-1659.0
1407241377245.0,105.0,-1660.0
1407241377258.0,1378.0,-1668.0
1407241377289.0,50413.0,-1657.0
1407241377308.0,-23434.0,-1659.0
1407241377310.0,1124.0,-1678.0
1407241377329.0,-70798.0,-1680.0
1407241377382.0,-890.0,-1647.0
1407241377393.0,-65610.0,-1657.0
1407241377400.0,714.0,-1671.0
1407241377428.0,6683.0,-1663.0
1407241377458.0,1378.0,-1654.0
1407241377465.0,50413.0,-1668.0
1407241377487.0,105.0,-1667.0
1407241377505.0,-23434.0,-1669.0
1407241377511.0,1124.0,-1684.0
1407241377516.0,-70798.0,-1700.0
1407241377556.0,-65610.0,-1680.0
1407241377602.0,714.0,-1655.0
1407241377603.0,-890.0,-1675.0
1407241377619.0,1378.0,-1680.0
1407241377656.0,6683.0,-1663.0
1407241377705.0,105.0,-1635.0
1407241377710.0,-23434.0,-1651.0
1407241377719.0,50413.0,-1662.0
1407241377742.0,-70798.0,-1660.0
1407241377757.0,1124.0,-1666.0
1407241377790.0,-890.0,-1654.0
1407241377792.0,-65610.0,-1672.0
1407241377817.0,714.0,-1668.0
1407241377823.0,105.0,-1683.0
1407241377829.0,6683.0,-1697.0
1407241377903.0,-23434.0,-1644.0
1407241377906.0,50413.0,-1662.0
1407241377908.0,1124.0,-1681.0
1407241377922.0,1378.0,-1687.0
1407241377975.0,-70798.0,-1655.0
1407241377993.0,714.0,-1658.0
1407241377994.0,-890.0,-1677.0
1407241378026.0,6683.0,-1666.0
1407241378046.0,-65610.0,-1667.0
1407241378057.0,105.0,-1677.0
1407241378105.0,105.0,-1649.0
1407241378108.0,1378.0,-1667.0
1407241378113.0,50413.0,-1683.0
1407241378125.0,-23434.0,-1691.0
1407241378159.0,-70798.0,-1678.0
1407241378193.0,-890.0,-1665.0
1407241378196.0,1124.0,-1683.0
1407241378230.0,714.0,-1669.0
1407241378244.0,1378.0,-1676.0
1407241378254.0,-65610.0,-1687.0
1407241378279.0,6683.0,-1682.0
1407241378307.0,1124.0,-1675.0
1407241378325.0,105.0,-1678.0
1407241378327.0,50413.0,-1697.0
1407241378358.0,-23434.0,-1686.0
1407241378399.0,-70798.0,-1666.0
1407241378404.0,1124.0,-1682.0
1407241378436.0,-890.0,-1670.0
1407241378438.0,-65610.0,-1689.0
1407241378471.0,714.0,-1677.0
1407241378506.0,714.0,-1662.0
1407241378508.0,1378.0,-1681.0
1407241378515.0,50413.0,-1695.0
1407241378579.0,6683.0,-1652.0
1407241378582.0,-23434.0,-1669.0
1407241378592.0,-70798.0,-1680.0
1407241378601.0,-890.0,-1692.0
1407241378638.0,-65610.0,-1675.0
1407241378661.0,6683.0,-1673.0
1407241378704.0,50413.0,-1651.0
1407241378711.0,1378.0,-1665.0
1407241378713.0,-23434.0,-1683.0
1407241378717.0,105.0,-1700.0
1407241378756.0,-70798.0,-1682.0
1407241378789.0,1124.0,-1669.0
1407241378792.0,-890.0,-1687.0
1407241378832.0,-65610.0,-1668.0
1407241378835.0,714.0,-1686.0
1407241378857.0,6683.0,-1684.0
1407241378907.0,1378.0,-1655.0
1407241378910.0,-23434.0,-1673.0
1407241378915.0,105.0,-1688.0
1407241378920.0,50413.0,-1704.0
1407241378960.0,-70798.0,-1685.0
1407241378991.0,1124.0,-1675.0
1407241378994.0,-65610.0,-1692.0
1407241379031.0,714.0,-1676.0
1407241379032.0,-890.0,-1696.0
1407241379050.0,6683.0,-1698.0
1407241379080.0,50413.0,-1689.0
1407241379106.0,105.0,-1684.0
1407241379111.0,1378.0,-1700.0
1407241379123.0,-23434.0,-1708.0
1407241379181.0,1124.0,-1671.0
1407241379194.0,-70798.0,-1679.0
1407241379208.0,-890.0,-1685.0
1407241379236.0,-65610.0,-1678.0
1407241379256.0,714.0,-1679.0
1407241379274.0,6683.0,-1682.0
1407241379303.0,50413.0,-1673.0
1407241379306.0,1378.0,-1691.0
1407241379326.0,105.0,-1692.0
1407241379348.0,-23434.0,-1690.0
1407241379396.0,1124.0,-1663.0
1407241379397.0,-70798.0,-1683.0
1407241379414.0,-890.0,-1687.0
1407241379454.0,714.0,-1667.0
1407241379460.0,-65610.0,-1682.0
1407241379501.0,50413.0,-1662.0
1407241379505.0,6683.0,-1678.0
1407241379509.0,105.0,-1695.0
1407241379529.0,-23434.0,-1696.0
1407241379557.0,1378.0,-1689.0
1407241379595.0,1124.0,-1671.0
1407241379600.0,-70798.0,-1687.0
1407241379622.0,-890.0,-1686.0
1407241379654.0,714.0,-1674.0
1407241379657.0,-65610.0,-1692.0
1407241379708.0,6683.0,-1662.0
1407241379714.0,1378.0,-1677.0
1407241379716.0,50413.0,-1695.0
1407241379783.0,105.0,-1649.0
1407241379789.0,1124.0,-1664.0
1407241379803.0,-70798.0,-1670.0
1407241379805.0,-23434.0,-1689.0
1407241379819.0,-890.0,-1696.0
1407241379858.0,-65610.0,-1678.0
1407241379859.0,714.0,-1697.0
1407241379897.0,6683.0,-1680.0
1407241379906.0,50413.0,-1692.0
1407241379916.0,105.0,-1702.0
1407241379919.0,1378.0,-1720.0
1407241379958.0,-23434.0,-1702.0
1407241379990.0,-70798.0,-1691.0
1407241379994.0,1124.0,-1707.0
1407241380031.0,-890.0,-1691.0
1407241380058.0,-65610.0,-1685.0
1407241380105.0,714.0,-1658.0
1407241380107.0,6683.0,-1677.0
1407241380121.0,50413.0,-1684.0
1407241380163.0,105.0,-1662.0
1407241380181.0,1378.0,-1665.0
1407241380193.0,-23434.0,-1674.0
1407241380200.0,1124.0,-1688.0
1407241380222.0,-70798.0,-1686.0
1407241380236.0,-890.0,-1693.0
1407241380262.0,714.0,-1688.0
1407241380306.0,-65610.0,-1664.0
1407241380310.0,50413.0,-1681.0
1407241380322.0,105.0,-1690.0
1407241380324.0,6683.0,-1709.0
1407241380383.0,1378.0,-1670.0
1407241380393.0,1124.0,-1681.0
1407241380395.0,-23434.0,-1700.0
1407241380419.0,-70798.0,-1696.0
1407241380436.0,-890.0,-1700.0
1407241380452.0,-65610.0,-1705.0
1407241380485.0,714.0,-1693.0
1407241380506.0,1378.0,-1692.0
1407241380508.0,6683.0,-1711.0
1407241380527.0,105.0,-1713.0
1407241380562.0,50413.0,-1698.0
1407241380598.0,-23434.0,-1683.0
1407241380614.0,1124.0,-1688.0
1407241380615.0,-70798.0,-1708.0
1407241380657.0,-890.0,-1686.0
1407241380678.0,-65610.0,-1686.0
1407241380684.0,714.0,-1701.0
1407241380705.0,6683.0,-1700.0
1407241380708.0,50413.0,-1718.0
1407241380714.0,1378.0,-1733.0
1407241380759.0,105.0,-1709.0
1407241380796.0,-23434.0,-1692.0
1407241380801.0,1124.0,-1708.0
1407241380820.0,-65610.0,-1710.0
1407241380823.0,-70798.0,-1727.0
1407241380848.0,-890.0,-1723.0
1407241380906.0,714.0,-1686.0
1407241380917.0,6683.0,-1696.0
1407241380980.0,50413.0,-1653.0
1407241380988.0,105.0,-1666.0
1407241380994.0,1378.0,-1681.0
1407241381000.0,-23434.0,-1695.0
1407241381037.0,-65610.0,-1679.0
1407241381046.0,-70798.0,-1691.0
1407241381055.0,1124.0,-1703.0
1407241381105.0,714.0,-1673.0
1407241381108.0,-890.0,-1691.0
1407241381120.0,6683.0,-1700.0
1407241381157.0,50413.0,-1683.0
1407241381191.0,105.0,-1670.0
1407241381199.0,-23434.0,-1683.0
1407241381243.0,-70798.0,-1660.0
1407241381244.0,1378.0,-1679.0
1407241381247.0,1124.0,-1697.0
1407241381305.0,-890.0,-1660.0
1407241381308.0,714.0,-1677.0
1407241381314.0,1378.0,-1692.0
1407241381323.0,-65610.0,-1704.0
1407241381361.0,6683.0,-1687.0
1407241381394.0,105.0,-1674.0
1407241381397.0,50413.0,-1692.0
1407241381424.0,-23434.0,-1686.0
1407241381437.0,-70798.0,-1693.0
1407241381470.0,-890.0,-1681.0
1407241381483.0,1124.0,-1689.0
1407241381505.0,714.0,-1688.0
1407241381525.0,1378.0,-1688.0
1407241381526.0,-65610.0,-1708.0
1407241381581.0,6683.0,-1674.0
1407241381595.0,105.0,-1680.0
1407241381597.0,50413.0,-1699.0
1407241381620.0,-23434.0,-1697.0
1407241381621.0,1124.0,-1716.0
1407241381636.0,-70798.0,-1722.0
1407241381705.0,714.0,-1674.0
1407241381707.0,-890.0,-1693.0
1407241381728.0,-65610.0,-1692.0
1407241381762.0,6683.0,-1679.0
1407241381784.0,50413.0,-1678.0
1407241381799.0,105.0,-1683.0
1407241381800.0,-23434.0,-1703.0
1407241381855.0,1378.0,-1669.0
1407241381856.0,-65610.0,-1689.0
1407241381876.0,-65610.0,-1689.0
1407241381905.0,-890.0,-1681.0
1407241381908.0,-70798.0,-1699.0
1407241381909.0,1124.0,-1718.0
1407241381915.0,714.0,-1733.0
1407241381956.0,6683.0,-1713.0
1407241381998.0,50413.0,-1692.0
1407241382002.0,105.0,-1708.0
1407241382029.0,1378.0,-1702.0
1407241382057.0,-23434.0,-1695.0
1407241382068.0,-70798.0,-1704.0
1407241382085.0,1124.0,-1708.0
1407241382105.0,714.0,-1709.0
1407241382108.0,-890.0,-1727.0
1407241382118.0,6683.0,-1737.0
1407241382176.0,105.0,-1700.0
1407241382189.0,1378.0,-1708.0
1407241382203.0,50413.0,-1714.0
1407241382234.0,-70798.0,-1704.0
1407241382262.0,-23434.0,-1697.0
1407241382269.0,-890.0,-1711.0
1407241382284.0,1124.0,-1716.0
1407241382305.0,714.0,-1716.0
1407241382308.0,-65610.0,-1734.0
1407241382321.0,1378.0,-1741.0
1407241382356.0,6683.0,-1727.0
1407241382392.0,50413.0,-1712.0
1407241382414.0,105.0,-1711.0
1407241382455.0,-23434.0,-1690.0
1407241382461.0,1124.0,-1705.0
1407241382505.0,-70798.0,-1682.0
1407241382510.0,-890.0,-1697.0
1407241382524.0,714.0,-1704.0
1407241382556.0,-65610.0,-1693.0
1407241382595.0,6683.0,-1675.0
1407241382599.0,105.0,-1691.0
1407241382605.0,50413.0,-1706.0
1407241382615.0,1378.0,-1717.0
1407241382652.0,1124.0,-1700.0
1407241382656.0,-23434.0,-1717.0
1407241382705.0,-70798.0,-1689.0
1407241382710.0,-65610.0,-1705.0
1407241382727.0,-890.0,-1708.0
1407241382783.0,714.0,-1673.0
1407241382798.0,6683.0,-1679.0
1407241382801.0,50413.0,-1696.0
1407241382820.0,105.0,-1698.0
1407241382846.0,1378.0,-1693.0
1407241382872.0,-23434.0,-1688.0
1407241382885.0,-70798.0,-1695.0
1407241382905.0,1124.0,-1696.0
1407241382908.0,-65610.0,-1714.0
1407241382914.0,-890.0,-1728.0
1407241382943.0,714.0,-1720.0
1407241382994.0,1378.0,-1690.0
1407241383001.0,6683.0,-1704.0
1407241383029.0,105.0,-1696.0
1407241383032.0,50413.0,-1714.0
1407241383084.0,-23434.0,-1683.0
1407241383105.0,1124.0,-1682.0
1407241383117.0,-70798.0,-1691.0
1407241383126.0,-890.0,-1703.0
1407241383157.0,-65610.0,-1693.0
1407241383188.0,714.0,-1682.0
1407241383194.0,6683.0,-1697.0
1407241383259.0,105.0,-1653.0
1407241383272.0,50413.0,-1660.0
1407241383305.0,1378.0,-1648.0
1407241383306.0,-70798.0,-1668.0
1407241383311.0,-23434.0,-1683.0
1407241383319.0,1124.0,-1696.0
1407241383383.0,-890.0,-1653.0
1407241383387.0,714.0,-1670.0
1407241383391.0,-65610.0,-1686.0
1407241383393.0,6683.0,-1705.0
1407241383440.0,50413.0,-1679.0
1407241383444.0,105.0,-1695.0
1407241383445.0,-23434.0,-1715.0
1407241383505.0,-70798.0,-1676.0
1407241383506.0,1378.0,-1696.0
1407241383514.0,1124.0,-1708.0
1407241383522.0,-890.0,-1721.0
1407241383556.0,-65610.0,-1708.0
1407241383593.0,714.0,-1691.0
1407241383649.0,6683.0,-1656.0
1407241383655.0,1378.0,-1671.0
1407241383692.0,105.0,-1655.0
1407241383705.0,50413.0,-1662.0
1407241383708.0,-23434.0,-1680.0
1407241383725.0,1124.0,-1684.0
1407241383758.0,-70798.0,-1671.0
1407241383792.0,-890.0,-1658.0
1407241383796.0,714.0,-1675.0
1407241383814.0,-65610.0,-1678.0
1407241383836.0,1378.0,-1676.0
1407241383877.0,6683.0,-1656.0
1407241383884.0,105.0,-1670.0
1407241383904.0,50413.0,-1670.0
1407241383910.0,-23434.0,-1685.0
1407241383928.0,-70798.0,-1688.0
1407241383982.0,1124.0,-1655.0
1407241383994.0,-890.0,-1663.0
1407241383999.0,-65610.0,-1679.0
1407241384027.0,714.0,-1672.0
1407241384031.0,6683.0,-1688.0
1407241384060.0,50413.0,-1680.0
1407241384105.0,105.0,-1656.0
1407241384110.0,1378.0,-1672.0
1407241384115.0,-23434.0,-1687.0
1407241384157.0,1124.0,-1666.0
1407241384167.0,-70798.0,-1677.0
1407241384202.0,714.0,-1662.0
1407241384212.0,-890.0,-1673.0
1407241384236.0,-65610.0,-1670.0
1407241384250.0,50413.0,-1677.0
1407241384252.0,6683.0,-1695.0
1407241384298.0,105.0,-1670.0
1407241384306.0,-23434.0,-1683.0
1407241384310.0,1378.0,-1699.0
1407241384318.0,-70798.0,-1712.0
1407241384362.0,1124.0,-1689.0
1407241384389.0,-890.0,-1683.0
1407241384393.0,-65610.0,-1699.0
1407241384432.0,714.0,-1681.0
1407241384459.0,6683.0,-1675.0
1407241384464.0,1378.0,-1690.0
1407241384505.0,50413.0,-1670.0
1407241384510.0,105.0,-1686.0
1407241384521.0,-23434.0,-1696.0
1407241384583.0,-70798.0,-1654.0
1407241384591.0,-890.0,-1667.0
1407241384592.0,1124.0,-1687.0
1407241384621.0,714.0,-1678.0
1407241384626.0,-65610.0,-1694.0
1407241384682.0,1378.0,-1659.0
1407241384707.0,6683.0,-1655.0
1407241384723.0,105.0,-1659.0
1407241384726.0,50413.0,-1677.0
1407241384761.0,-23434.0,-1663.0
1407241384795.0,-70798.0,-1649.0
1407241384802.0,1124.0,-1663.0
1407241384817.0,-890.0,-1669.0
1407241384846.0,-65610.0,-1661.0
1407241384852.0,714.0,-1675.0
1407241384907.0,6683.0,-1641.0
1407241384916.0,105.0,-1653.0
1407241384926.0,50413.0,-1663.0
1407241384956.0,1378.0,-1654.0
1407241384977.0,-23434.0,-1654.0
1407241384997.0,-70798.0,-1654.0
1407241384998.0,1124.0,-1674.0
1407241385026.0,-890.0,-1667.0
1407241385045.0,-65610.0,-1669.0
1407241385061.0,714.0,-1673.0
1407241385106.0,1378.0,-1649.0
1407241385108.0,6683.0,-1668.0
1407241385129.0,50413.0,-1667.0
1407241385152.0,105.0,-1665.0
1407241385180.0,-23434.0,-1658.0
1407241385192.0,1124.0,-1667.0
1407241385200.0,-70798.0,-1679.0
1407241385249.0,-65610.0,-1651.0
1407241385254.0,-890.0,-1667.0
1407241385281.0,714.0,-1660.0
1407241385287.0,1378.0,-1675.0
1407241385304.0,50413.0,-1679.0
1407241385308.0,105.0,-1696.0
1407241385316.0,-23434.0,-1708.0
1407241385356.0,1124.0,-1689.0
1407241385393.0,-70798.0,-1673.0
1407241385403.0,-890.0,-1683.0
1407241385421.0,1378.0,-1686.0
1407241385429.0,-65610.0,-1699.0
1407241385435.0,714.0,-1714.0
1407241385485.0,105.0,-1684.0
1407241385505.0,50413.0,-1685.0
1407241385510.0,1124.0,-1701.0
1407241385519.0,-23434.0,-1712.0
1407241385558.0,-70798.0,-1694.0
1407241385590.0,714.0,-1683.0
1407241385591.0,-890.0,-1703.0
1407241385629.0,-65610.0,-1685.0
1407241385644.0,50413.0,-1691.0
1407241385655.0,105.0,-1701.0
1407241385705.0,6683.0,-1671.0
1407241385710.0,-23434.0,-1687.0
1407241385722.0,1378.0,-1696.0
1407241385779.0,-70798.0,-1660.0
1407241385781.0,6683.0,-1678.0
1407241385793.0,1124.0,-1687.0
1407241385801.0,6683.0,-1700.0
1407241385844.0,-890.0,-1677.0
1407241385855.0,714.0,-1687.0
1407241385857.0,-65610.0,-1706.0
1407241385904.0,105.0,-1680.0
1407241385905.0,1378.0,-1699.0
1407241385910.0,6683.0,-1715.0
1407241385925.0,50413.0,-1721.0
1407241385956.0,-23434.0,-1710.0
1407241385994.0,1124.0,-1693.0
1407241385996.0,-70798.0,-1712.0
1407241386033.0,-65610.0,-1696.0
1407241386074.0,-890.0,-1675.0
1407241386079.0,714.0,-1691.0
1407241386106.0,6683.0,-1685.0
1407241386110.0,1378.0,-1701.0
1407241386116.0,50413.0,-1716.0
1407241386127.0,105.0,-1726.0
1407241386158.0,-23434.0,-1716.0
1407241386192.0,1124.0,-1702.0
1407241386199.0,-70798.0,-1716.0
1407241386233.0,-65610.0,-1703.0
1407241386283.0,-890.0,-1673.0
1407241386286.0,1378.0,-1691.0
1407241386287.0,714.0,-1711.0
1407241386305.0,6683.0,-1714.0
1407241386315.0,50413.0,-1724.0
1407241386326.0,105.0,-1734.0
1407241386380.0,-23434.0,-1701.0
1407241386401.0,1124.0,-1700.0
